period,timestamp,available_chillers,available_cooling_capacity_kw,required_cooling_capacity_kw,capacity_margin_kw,service_available,redundancy_state
post,2028-01-28 18:45:00,3,1200,757.08,442.91999999999996,True,N+1
post,2028-01-28 19:00:00,3,1200,733.41,466.59000000000003,True,N+1
post,2028-01-28 19:15:00,3,1200,739.25,460.75,True,N+1
post,2028-01-28 19:30:00,3,1200,697.94,502.05999999999995,True,N+1
post,2028-01-28 19:45:00,3,1200,749.59,450.40999999999997,True,N+1
post,2028-01-28 20:00:00,3,1200,680.45,519.55,True,N+1
post,2028-01-28 20:15:00,3,1200,701.35,498.65,True,N+1
post,2028-01-28 20:30:00,3,1200,742.07,457.92999999999995,True,N+1
post,2028-01-28 20:45:00,3,1200,672.56,527.44,True,N+1
post,2028-01-28 21:00:00,3,1200,678.03,521.97,True,N+1
post,2028-01-28 21:15:00,3,1200,690.39,509.61,True,N+1
post,2028-01-28 21:30:00,3,1200,707.53,492.47,True,N+1
post,2028-01-28 21:45:00,3,1200,667.82,532.18,True,N+1
post,2028-01-28 22:00:00,3,1200,682.7,517.3,True,N+1
post,2028-01-28 22:15:00,3,1200,701.49,498.51,True,N+1
post,2028-01-28 22:30:00,3,1200,721.82,478.17999999999995,True,N+1
post,2028-01-28 22:45:00,3,1200,715.19,484.80999999999995,True,N+1
post,2028-01-28 23:00:00,3,1200,685.0,515.0,True,N+1
post,2028-01-28 23:15:00,3,1200,675.56,524.44,True,N+1
post,2028-01-28 23:30:00,3,1200,674.0,526.0,True,N+1
post,2028-01-28 23:45:00,3,1200,663.85,536.15,True,N+1
post,2028-01-29 00:00:00,3,1200,678.27,521.73,True,N+1
post,2028-01-29 00:15:00,3,1200,709.64,490.36,True,N+1
post,2028-01-29 00:30:00,3,1200,672.38,527.62,True,N+1
post,2028-01-29 00:45:00,3,1200,679.61,520.39,True,N+1
post,2028-01-29 01:00:00,3,1200,695.93,504.07000000000005,True,N+1
post,2028-01-29 01:15:00,3,1200,672.12,527.88,True,N+1
post,2028-01-29 01:30:00,3,1200,619.62,580.38,True,N+1
post,2028-01-29 01:45:00,3,1200,676.88,523.12,True,N+1
post,2028-01-29 02:00:00,3,1200,646.74,553.26,True,N+1
post,2028-01-29 02:15:00,3,1200,684.76,515.24,True,N+1
post,2028-01-29 02:30:00,3,1200,706.64,493.36,True,N+1
post,2028-01-29 02:45:00,3,1200,653.25,546.75,True,N+1
post,2028-01-29 03:00:00,3,1200,671.52,528.48,True,N+1
post,2028-01-29 03:15:00,3,1200,680.08,519.92,True,N+1
post,2028-01-29 03:30:00,3,1200,676.7,523.3,True,N+1
post,2028-01-29 03:45:00,3,1200,649.57,550.43,True,N+1
post,2028-01-29 04:00:00,3,1200,650.31,549.69,True,N+1
post,2028-01-29 04:15:00,3,1200,632.38,567.62,True,N+1
post,2028-01-29 04:30:00,3,1200,655.28,544.72,True,N+1
post,2028-01-29 04:45:00,3,1200,651.62,548.38,True,N+1
post,2028-01-29 05:00:00,3,1200,640.99,559.01,True,N+1
post,2028-01-29 05:15:00,3,1200,705.44,494.55999999999995,True,N+1
post,2028-01-29 05:30:00,3,1200,682.07,517.93,True,N+1
post,2028-01-29 05:45:00,3,1200,751.53,448.47,True,N+1
post,2028-01-29 06:00:00,3,1200,725.14,474.86,True,N+1
post,2028-01-29 06:15:00,3,1200,710.96,489.03999999999996,True,N+1
post,2028-01-29 06:30:00,3,1200,719.22,480.78,True,N+1
post,2028-01-29 06:45:00,3,1200,691.45,508.54999999999995,True,N+1
post,2028-01-29 07:00:00,3,1200,719.89,480.11,True,N+1
post,2028-01-29 07:15:00,3,1200,709.03,490.97,True,N+1
post,2028-01-29 07:30:00,3,1200,758.2,441.79999999999995,True,N+1
post,2028-01-29 07:45:00,3,1200,729.24,470.76,True,N+1
post,2028-01-29 08:00:00,3,1200,716.04,483.96000000000004,True,N+1
post,2028-01-29 08:15:00,3,1200,723.01,476.99,True,N+1
post,2028-01-29 08:30:00,3,1200,728.5,471.5,True,N+1
post,2028-01-29 08:45:00,3,1200,755.23,444.77,True,N+1
post,2028-01-29 09:00:00,3,1200,745.85,454.15,True,N+1
post,2028-01-29 09:15:00,3,1200,751.07,448.92999999999995,True,N+1
post,2028-01-29 09:30:00,3,1200,716.12,483.88,True,N+1
post,2028-01-29 09:45:00,3,1200,730.38,469.62,True,N+1
post,2028-01-29 10:00:00,3,1200,775.81,424.19000000000005,True,N+1
post,2028-01-29 10:15:00,3,1200,744.49,455.51,True,N+1
post,2028-01-29 10:30:00,3,1200,737.13,462.87,True,N+1
post,2028-01-29 10:45:00,3,1200,755.95,444.04999999999995,True,N+1
post,2028-01-29 11:00:00,3,1200,725.81,474.19000000000005,True,N+1
post,2028-01-29 11:15:00,3,1200,806.3,393.70000000000005,True,N+1
post,2028-01-29 11:30:00,3,1200,768.9,431.1,True,N+1
post,2028-01-29 11:45:00,3,1200,769.69,430.30999999999995,True,N+1
post,2028-01-29 12:00:00,3,1200,748.82,451.17999999999995,True,N+1
post,2028-01-29 12:15:00,3,1200,769.61,430.39,True,N+1
post,2028-01-29 12:30:00,3,1200,763.06,436.94000000000005,True,N+1
post,2028-01-29 12:45:00,3,1200,789.67,410.33000000000004,True,N+1
post,2028-01-29 13:00:00,3,1200,779.55,420.45000000000005,True,N+1
post,2028-01-29 13:15:00,3,1200,768.7,431.29999999999995,True,N+1
post,2028-01-29 13:30:00,3,1200,757.41,442.59000000000003,True,N+1
post,2028-01-29 13:45:00,3,1200,759.01,440.99,True,N+1
post,2028-01-29 14:00:00,3,1200,779.06,420.94000000000005,True,N+1
post,2028-01-29 14:15:00,3,1200,763.44,436.55999999999995,True,N+1
post,2028-01-29 14:30:00,3,1200,781.62,418.38,True,N+1
post,2028-01-29 14:45:00,3,1200,778.32,421.67999999999995,True,N+1
post,2028-01-29 15:00:00,3,1200,739.66,460.34000000000003,True,N+1
post,2028-01-29 15:15:00,3,1200,760.67,439.33000000000004,True,N+1
post,2028-01-29 15:30:00,3,1200,758.67,441.33000000000004,True,N+1
post,2028-01-29 15:45:00,3,1200,734.71,465.28999999999996,True,N+1
post,2028-01-29 16:00:00,3,1200,752.23,447.77,True,N+1
post,2028-01-29 16:15:00,3,1200,719.57,480.42999999999995,True,N+1
post,2028-01-29 16:30:00,3,1200,734.43,465.57000000000005,True,N+1
post,2028-01-29 16:45:00,3,1200,746.86,453.14,True,N+1
post,2028-01-29 17:00:00,3,1200,755.63,444.37,True,N+1
post,2028-01-29 17:15:00,3,1200,740.69,459.30999999999995,True,N+1
post,2028-01-29 17:30:00,3,1200,807.55,392.45000000000005,True,N+1
post,2028-01-29 17:45:00,3,1200,769.65,430.35,True,N+1
post,2028-01-29 18:00:00,3,1200,777.53,422.47,True,N+1
post,2028-01-29 18:15:00,3,1200,801.06,398.94000000000005,True,N+1
post,2028-01-29 18:30:00,3,1200,782.87,417.13,True,N+1
post,2028-01-29 18:45:00,3,1200,746.71,453.28999999999996,True,N+1
post,2028-01-29 19:00:00,3,1200,711.73,488.27,True,N+1
post,2028-01-29 19:15:00,3,1200,726.56,473.44000000000005,True,N+1
post,2028-01-29 19:30:00,3,1200,757.12,442.88,True,N+1
post,2028-01-29 19:45:00,3,1200,699.11,500.89,True,N+1
post,2028-01-29 20:00:00,3,1200,750.38,449.62,True,N+1
post,2028-01-29 20:15:00,3,1200,749.11,450.89,True,N+1
post,2028-01-29 20:30:00,3,1200,719.66,480.34000000000003,True,N+1
post,2028-01-29 20:45:00,3,1200,700.03,499.97,True,N+1
post,2028-01-29 21:00:00,3,1200,698.14,501.86,True,N+1
post,2028-01-29 21:15:00,3,1200,742.4,457.6,True,N+1
post,2028-01-29 21:30:00,3,1200,688.55,511.45000000000005,True,N+1
post,2028-01-29 21:45:00,3,1200,712.58,487.41999999999996,True,N+1
post,2028-01-29 22:00:00,3,1200,714.91,485.09000000000003,True,N+1
post,2028-01-29 22:15:00,3,1200,726.59,473.40999999999997,True,N+1
post,2028-01-29 22:30:00,3,1200,669.6,530.4,True,N+1
post,2028-01-29 22:45:00,3,1200,727.79,472.21000000000004,True,N+1
post,2028-01-29 23:00:00,3,1200,652.49,547.51,True,N+1
post,2028-01-29 23:15:00,3,1200,709.2,490.79999999999995,True,N+1
post,2028-01-29 23:30:00,3,1200,684.8,515.2,True,N+1
post,2028-01-29 23:45:00,3,1200,642.26,557.74,True,N+1
post,2028-01-30 00:00:00,3,1200,654.3,545.7,True,N+1
post,2028-01-30 00:15:00,3,1200,662.46,537.54,True,N+1
post,2028-01-30 00:30:00,3,1200,686.06,513.94,True,N+1
post,2028-01-30 00:45:00,3,1200,704.07,495.92999999999995,True,N+1
post,2028-01-30 01:00:00,3,1200,666.08,533.92,True,N+1
post,2028-01-30 01:15:00,3,1200,653.29,546.71,True,N+1
post,2028-01-30 01:30:00,3,1200,670.59,529.41,True,N+1
post,2028-01-30 01:45:00,3,1200,626.23,573.77,True,N+1
post,2028-01-30 02:00:00,3,1200,682.53,517.47,True,N+1
post,2028-01-30 02:15:00,3,1200,667.39,532.61,True,N+1
post,2028-01-30 02:30:00,3,1200,676.01,523.99,True,N+1
post,2028-01-30 02:45:00,3,1200,656.76,543.24,True,N+1
post,2028-01-30 03:00:00,3,1200,686.83,513.17,True,N+1
post,2028-01-30 03:15:00,3,1200,657.73,542.27,True,N+1
post,2028-01-30 03:30:00,3,1200,655.7,544.3,True,N+1
post,2028-01-30 03:45:00,3,1200,687.4,512.6,True,N+1
post,2028-01-30 04:00:00,3,1200,683.83,516.17,True,N+1
post,2028-01-30 04:15:00,3,1200,687.8,512.2,True,N+1
post,2028-01-30 04:30:00,3,1200,678.04,521.96,True,N+1
post,2028-01-30 04:45:00,3,1200,680.6,519.4,True,N+1
post,2028-01-30 05:00:00,3,1200,661.22,538.78,True,N+1
post,2028-01-30 05:15:00,3,1200,712.76,487.24,True,N+1
post,2028-01-30 05:30:00,3,1200,687.44,512.56,True,N+1
post,2028-01-30 05:45:00,3,1200,666.0,534.0,True,N+1
post,2028-01-30 06:00:00,3,1200,690.45,509.54999999999995,True,N+1
post,2028-01-30 06:15:00,3,1200,680.82,519.18,True,N+1
post,2028-01-30 06:30:00,3,1200,662.44,537.56,True,N+1
post,2028-01-30 06:45:00,3,1200,737.65,462.35,True,N+1
post,2028-01-30 07:00:00,3,1200,714.76,485.24,True,N+1
post,2028-01-30 07:15:00,3,1200,677.59,522.41,True,N+1
post,2028-01-30 07:30:00,3,1200,695.55,504.45000000000005,True,N+1
post,2028-01-30 07:45:00,3,1200,728.3,471.70000000000005,True,N+1
post,2028-01-30 08:00:00,3,1200,714.98,485.02,True,N+1
post,2028-01-30 08:15:00,3,1200,737.21,462.78999999999996,True,N+1
post,2028-01-30 08:30:00,3,1200,707.37,492.63,True,N+1
post,2028-01-30 08:45:00,3,1200,756.08,443.91999999999996,True,N+1
post,2028-01-30 09:00:00,3,1200,747.81,452.19000000000005,True,N+1
post,2028-01-30 09:15:00,3,1200,729.99,470.01,True,N+1
post,2028-01-30 09:30:00,3,1200,750.3,449.70000000000005,True,N+1
post,2028-01-30 09:45:00,3,1200,799.4,400.6,True,N+1
post,2028-01-30 10:00:00,3,1200,743.79,456.21000000000004,True,N+1
post,2028-01-30 10:15:00,3,1200,764.49,435.51,True,N+1
post,2028-01-30 10:30:00,3,1200,781.74,418.26,True,N+1
post,2028-01-30 10:45:00,3,1200,770.29,429.71000000000004,True,N+1
post,2028-01-30 11:00:00,3,1200,759.5,440.5,True,N+1
post,2028-01-30 11:15:00,3,1200,755.67,444.33000000000004,True,N+1
post,2028-01-30 11:30:00,3,1200,784.57,415.42999999999995,True,N+1
post,2028-01-30 11:45:00,3,1200,791.74,408.26,True,N+1
post,2028-01-30 12:00:00,3,1200,735.73,464.27,True,N+1
post,2028-01-30 12:15:00,3,1200,782.74,417.26,True,N+1
post,2028-01-30 12:30:00,3,1200,833.95,366.04999999999995,True,N+1
post,2028-01-30 12:45:00,3,1200,782.93,417.07000000000005,True,N+1
post,2028-01-30 13:00:00,3,1200,766.52,433.48,True,N+1
post,2028-01-30 13:15:00,3,1200,799.62,400.38,True,N+1
post,2028-01-30 13:30:00,3,1200,780.79,419.21000000000004,True,N+1
post,2028-01-30 13:45:00,3,1200,799.38,400.62,True,N+1
post,2028-01-30 14:00:00,3,1200,854.43,345.57000000000005,True,N+1
post,2028-01-30 14:15:00,3,1200,790.61,409.39,True,N+1
post,2028-01-30 14:30:00,3,1200,780.91,419.09000000000003,True,N+1
post,2028-01-30 14:45:00,3,1200,783.36,416.64,True,N+1
post,2028-01-30 15:00:00,3,1200,791.21,408.78999999999996,True,N+1
post,2028-01-30 15:15:00,3,1200,777.26,422.74,True,N+1
post,2028-01-30 15:30:00,3,1200,777.66,422.34000000000003,True,N+1
post,2028-01-30 15:45:00,3,1200,811.42,388.58000000000004,True,N+1
post,2028-01-30 16:00:00,3,1200,775.52,424.48,True,N+1
post,2028-01-30 16:15:00,3,1200,767.99,432.01,True,N+1
post,2028-01-30 16:30:00,3,1200,722.8,477.20000000000005,True,N+1
post,2028-01-30 16:45:00,3,1200,775.86,424.14,True,N+1
post,2028-01-30 17:00:00,3,1200,746.62,453.38,True,N+1
post,2028-01-30 17:15:00,3,1200,771.7,428.29999999999995,True,N+1
post,2028-01-30 17:30:00,3,1200,758.86,441.14,True,N+1
post,2028-01-30 17:45:00,3,1200,742.11,457.89,True,N+1
post,2028-01-30 18:00:00,3,1200,746.28,453.72,True,N+1
post,2028-01-30 18:15:00,3,1200,772.72,427.28,True,N+1
post,2028-01-30 18:30:00,3,1200,737.84,462.15999999999997,True,N+1
post,2028-01-30 18:45:00,3,1200,766.89,433.11,True,N+1
post,2028-01-30 19:00:00,3,1200,748.66,451.34000000000003,True,N+1
post,2028-01-30 19:15:00,3,1200,743.77,456.23,True,N+1
post,2028-01-30 19:30:00,3,1200,728.0,472.0,True,N+1
post,2028-01-30 19:45:00,3,1200,758.77,441.23,True,N+1
post,2028-01-30 20:00:00,3,1200,729.01,470.99,True,N+1
post,2028-01-30 20:15:00,3,1200,717.66,482.34000000000003,True,N+1
post,2028-01-30 20:30:00,3,1200,760.86,439.14,True,N+1
post,2028-01-30 20:45:00,3,1200,708.8,491.20000000000005,True,N+1
post,2028-01-30 21:00:00,3,1200,706.11,493.89,True,N+1
post,2028-01-30 21:15:00,3,1200,706.29,493.71000000000004,True,N+1
post,2028-01-30 21:30:00,3,1200,682.96,517.04,True,N+1
post,2028-01-30 21:45:00,3,1200,741.39,458.61,True,N+1
post,2028-01-30 22:00:00,3,1200,733.44,466.55999999999995,True,N+1
post,2028-01-30 22:15:00,3,1200,690.87,509.13,True,N+1
post,2028-01-30 22:30:00,3,1200,691.76,508.24,True,N+1
post,2028-01-30 22:45:00,3,1200,687.48,512.52,True,N+1
post,2028-01-30 23:00:00,3,1200,679.17,520.83,True,N+1
post,2028-01-30 23:15:00,3,1200,708.85,491.15,True,N+1
post,2028-01-30 23:30:00,3,1200,659.11,540.89,True,N+1
post,2028-01-30 23:45:00,3,1200,672.67,527.33,True,N+1
post,2028-01-31 00:00:00,3,1200,650.59,549.41,True,N+1
post,2028-01-31 00:15:00,3,1200,687.94,512.06,True,N+1
post,2028-01-31 00:30:00,3,1200,657.0,543.0,True,N+1
post,2028-01-31 00:45:00,3,1200,679.23,520.77,True,N+1
post,2028-01-31 01:00:00,3,1200,662.41,537.59,True,N+1
post,2028-01-31 01:15:00,3,1200,645.5,554.5,True,N+1
post,2028-01-31 01:30:00,3,1200,687.99,512.01,True,N+1
post,2028-01-31 01:45:00,3,1200,658.13,541.87,True,N+1
post,2028-01-31 02:00:00,3,1200,665.23,534.77,True,N+1
post,2028-01-31 02:15:00,3,1200,652.52,547.48,True,N+1
post,2028-01-31 02:30:00,3,1200,676.64,523.36,True,N+1
post,2028-01-31 02:45:00,3,1200,651.4,548.6,True,N+1
post,2028-01-31 03:00:00,3,1200,665.23,534.77,True,N+1
post,2028-01-31 03:15:00,3,1200,663.71,536.29,True,N+1
post,2028-01-31 03:30:00,3,1200,686.49,513.51,True,N+1
post,2028-01-31 03:45:00,3,1200,673.97,526.03,True,N+1
post,2028-01-31 04:00:00,3,1200,679.44,520.56,True,N+1
post,2028-01-31 04:15:00,3,1200,733.97,466.03,True,N+1
post,2028-01-31 04:30:00,3,1200,715.29,484.71000000000004,True,N+1
post,2028-01-31 04:45:00,3,1200,669.9,530.1,True,N+1
post,2028-01-31 05:00:00,3,1200,708.06,491.94000000000005,True,N+1
post,2028-01-31 05:15:00,3,1200,684.33,515.67,True,N+1
post,2028-01-31 05:30:00,3,1200,696.69,503.30999999999995,True,N+1
post,2028-01-31 05:45:00,3,1200,686.66,513.34,True,N+1
post,2028-01-31 06:00:00,3,1200,727.2,472.79999999999995,True,N+1
post,2028-01-31 06:15:00,3,1200,700.38,499.62,True,N+1
post,2028-01-31 06:30:00,3,1200,690.93,509.07000000000005,True,N+1
post,2028-01-31 06:45:00,3,1200,736.63,463.37,True,N+1
post,2028-01-31 07:00:00,3,1200,686.22,513.78,True,N+1
post,2028-01-31 07:15:00,3,1200,730.44,469.55999999999995,True,N+1
post,2028-01-31 07:30:00,3,1200,716.87,483.13,True,N+1
post,2028-01-31 07:45:00,3,1200,699.39,500.61,True,N+1
post,2028-01-31 08:00:00,3,1200,725.01,474.99,True,N+1
post,2028-01-31 08:15:00,3,1200,759.34,440.65999999999997,True,N+1
post,2028-01-31 08:30:00,3,1200,728.53,471.47,True,N+1
post,2028-01-31 08:45:00,3,1200,735.79,464.21000000000004,True,N+1
post,2028-01-31 09:00:00,3,1200,726.45,473.54999999999995,True,N+1
post,2028-01-31 09:15:00,3,1200,764.0,436.0,True,N+1
post,2028-01-31 09:30:00,3,1200,775.03,424.97,True,N+1
post,2028-01-31 09:45:00,3,1200,740.24,459.76,True,N+1
post,2028-01-31 10:00:00,3,1200,725.29,474.71000000000004,True,N+1
post,2028-01-31 10:15:00,3,1200,778.21,421.78999999999996,True,N+1
post,2028-01-31 10:30:00,3,1200,754.73,445.27,True,N+1
post,2028-01-31 10:45:00,3,1200,771.49,428.51,True,N+1
post,2028-01-31 11:00:00,3,1200,723.61,476.39,True,N+1
post,2028-01-31 11:15:00,3,1200,782.32,417.67999999999995,True,N+1
post,2028-01-31 11:30:00,3,1200,794.28,405.72,True,N+1
post,2028-01-31 11:45:00,3,1200,790.01,409.99,True,N+1
post,2028-01-31 12:00:00,3,1200,769.41,430.59000000000003,True,N+1
post,2028-01-31 12:15:00,3,1200,782.91,417.09000000000003,True,N+1
post,2028-01-31 12:30:00,3,1200,786.65,413.35,True,N+1
post,2028-01-31 12:45:00,3,1200,772.42,427.58000000000004,True,N+1
post,2028-01-31 13:00:00,3,1200,767.24,432.76,True,N+1
post,2028-01-31 13:15:00,3,1200,743.38,456.62,True,N+1
post,2028-01-31 13:30:00,3,1200,801.42,398.58000000000004,True,N+1
post,2028-01-31 13:45:00,3,1200,805.39,394.61,True,N+1
post,2028-01-31 14:00:00,3,1200,785.65,414.35,True,N+1
post,2028-01-31 14:15:00,3,1200,759.58,440.41999999999996,True,N+1
post,2028-01-31 14:30:00,3,1200,744.76,455.24,True,N+1
post,2028-01-31 14:45:00,3,1200,760.26,439.74,True,N+1
post,2028-01-31 15:00:00,3,1200,778.53,421.47,True,N+1
post,2028-01-31 15:15:00,3,1200,738.63,461.37,True,N+1
post,2028-01-31 15:30:00,3,1200,763.05,436.95000000000005,True,N+1
post,2028-01-31 15:45:00,3,1200,752.33,447.66999999999996,True,N+1
post,2028-01-31 16:00:00,3,1200,752.85,447.15,True,N+1
post,2028-01-31 16:15:00,3,1200,802.45,397.54999999999995,True,N+1
post,2028-01-31 16:30:00,3,1200,776.29,423.71000000000004,True,N+1
post,2028-01-31 16:45:00,3,1200,748.23,451.77,True,N+1
post,2028-01-31 17:00:00,3,1200,733.86,466.14,True,N+1
post,2028-01-31 17:15:00,3,1200,742.95,457.04999999999995,True,N+1
post,2028-01-31 17:30:00,3,1200,758.28,441.72,True,N+1
post,2028-01-31 17:45:00,3,1200,760.08,439.91999999999996,True,N+1
post,2028-01-31 18:00:00,3,1200,731.48,468.52,True,N+1
post,2028-01-31 18:15:00,3,1200,772.9,427.1,True,N+1
post,2028-01-31 18:30:00,3,1200,778.25,421.75,True,N+1
post,2028-01-31 18:45:00,3,1200,756.8,443.20000000000005,True,N+1
post,2028-01-31 19:00:00,3,1200,769.45,430.54999999999995,True,N+1
post,2028-01-31 19:15:00,3,1200,698.73,501.27,True,N+1
post,2028-01-31 19:30:00,3,1200,727.51,472.49,True,N+1
post,2028-01-31 19:45:00,3,1200,747.0,453.0,True,N+1
post,2028-01-31 20:00:00,3,1200,717.15,482.85,True,N+1
post,2028-01-31 20:15:00,3,1200,750.94,449.05999999999995,True,N+1
post,2028-01-31 20:30:00,3,1200,723.42,476.58000000000004,True,N+1
post,2028-01-31 20:45:00,3,1200,676.91,523.09,True,N+1
post,2028-01-31 21:00:00,3,1200,680.58,519.42,True,N+1
post,2028-01-31 21:15:00,3,1200,713.39,486.61,True,N+1
post,2028-01-31 21:30:00,3,1200,746.16,453.84000000000003,True,N+1
post,2028-01-31 21:45:00,3,1200,705.02,494.98,True,N+1
post,2028-01-31 22:00:00,3,1200,701.05,498.95000000000005,True,N+1
post,2028-01-31 22:15:00,3,1200,662.62,537.38,True,N+1
post,2028-01-31 22:30:00,3,1200,680.37,519.63,True,N+1
post,2028-01-31 22:45:00,3,1200,692.94,507.05999999999995,True,N+1
post,2028-01-31 23:00:00,3,1200,654.39,545.61,True,N+1
post,2028-01-31 23:15:00,3,1200,692.53,507.47,True,N+1
post,2028-01-31 23:30:00,3,1200,650.53,549.47,True,N+1
post,2028-01-31 23:45:00,3,1200,707.14,492.86,True,N+1
post,2028-02-01 00:00:00,3,1200,704.59,495.40999999999997,True,N+1
post,2028-02-01 00:15:00,3,1200,673.24,526.76,True,N+1
post,2028-02-01 00:30:00,3,1200,707.42,492.58000000000004,True,N+1
post,2028-02-01 00:45:00,3,1200,666.64,533.36,True,N+1
post,2028-02-01 01:00:00,3,1200,669.4,530.6,True,N+1
post,2028-02-01 01:15:00,3,1200,649.59,550.41,True,N+1
post,2028-02-01 01:30:00,3,1200,677.18,522.82,True,N+1
post,2028-02-01 01:45:00,3,1200,692.97,507.03,True,N+1
post,2028-02-01 02:00:00,3,1200,720.39,479.61,True,N+1
post,2028-02-01 02:15:00,3,1200,682.23,517.77,True,N+1
post,2028-02-01 02:30:00,3,1200,685.22,514.78,True,N+1
post,2028-02-01 02:45:00,3,1200,664.98,535.02,True,N+1
post,2028-02-01 03:00:00,3,1200,694.33,505.66999999999996,True,N+1
post,2028-02-01 03:15:00,3,1200,692.64,507.36,True,N+1
post,2028-02-01 03:30:00,3,1200,653.96,546.04,True,N+1
post,2028-02-01 03:45:00,3,1200,679.08,520.92,True,N+1
post,2028-02-01 04:00:00,3,1200,673.17,526.83,True,N+1
post,2028-02-01 04:15:00,3,1200,676.76,523.24,True,N+1
post,2028-02-01 04:30:00,3,1200,741.44,458.55999999999995,True,N+1
post,2028-02-01 04:45:00,3,1200,712.65,487.35,True,N+1
post,2028-02-01 05:00:00,3,1200,663.77,536.23,True,N+1
post,2028-02-01 05:15:00,3,1200,662.2,537.8,True,N+1
post,2028-02-01 05:30:00,3,1200,674.58,525.42,True,N+1
post,2028-02-01 05:45:00,3,1200,680.47,519.53,True,N+1
post,2028-02-01 06:00:00,3,1200,681.16,518.84,True,N+1
post,2028-02-01 06:15:00,3,1200,701.17,498.83000000000004,True,N+1
post,2028-02-01 06:30:00,3,1200,717.38,482.62,True,N+1
post,2028-02-01 06:45:00,3,1200,714.48,485.52,True,N+1
post,2028-02-01 07:00:00,3,1200,763.08,436.91999999999996,True,N+1
post,2028-02-01 07:15:00,3,1200,696.52,503.48,True,N+1
post,2028-02-01 07:30:00,3,1200,720.13,479.87,True,N+1
post,2028-02-01 07:45:00,3,1200,751.57,448.42999999999995,True,N+1
post,2028-02-01 08:00:00,3,1200,715.57,484.42999999999995,True,N+1
post,2028-02-01 08:15:00,3,1200,713.69,486.30999999999995,True,N+1
post,2028-02-01 08:30:00,3,1200,726.41,473.59000000000003,True,N+1
post,2028-02-01 08:45:00,3,1200,779.25,420.75,True,N+1
post,2028-02-01 09:00:00,3,1200,783.01,416.99,True,N+1
post,2028-02-01 09:15:00,3,1200,730.74,469.26,True,N+1
post,2028-02-01 09:30:00,3,1200,695.77,504.23,True,N+1
post,2028-02-01 09:45:00,3,1200,758.9,441.1,True,N+1
post,2028-02-01 10:00:00,3,1200,795.48,404.52,True,N+1
post,2028-02-01 10:15:00,3,1200,742.54,457.46000000000004,True,N+1
post,2028-02-01 10:30:00,3,1200,763.78,436.22,True,N+1
post,2028-02-01 10:45:00,3,1200,775.81,424.19000000000005,True,N+1
post,2028-02-01 11:00:00,3,1200,739.33,460.66999999999996,True,N+1
post,2028-02-01 11:15:00,3,1200,773.53,426.47,True,N+1
post,2028-02-01 11:30:00,3,1200,771.9,428.1,True,N+1
post,2028-02-01 11:45:00,3,1200,781.52,418.48,True,N+1
post,2028-02-01 12:00:00,3,1200,756.41,443.59000000000003,True,N+1
post,2028-02-01 12:15:00,3,1200,820.39,379.61,True,N+1
post,2028-02-01 12:30:00,3,1200,786.95,413.04999999999995,True,N+1
post,2028-02-01 12:45:00,3,1200,776.64,423.36,True,N+1
post,2028-02-01 13:00:00,3,1200,779.22,420.78,True,N+1
post,2028-02-01 13:15:00,3,1200,764.27,435.73,True,N+1
post,2028-02-01 13:30:00,3,1200,812.94,387.05999999999995,True,N+1
post,2028-02-01 13:45:00,3,1200,763.17,436.83000000000004,True,N+1
post,2028-02-01 14:00:00,3,1200,830.0,370.0,True,N+1
post,2028-02-01 14:15:00,3,1200,818.07,381.92999999999995,True,N+1
post,2028-02-01 14:30:00,3,1200,790.78,409.22,True,N+1
post,2028-02-01 14:45:00,3,1200,789.31,410.69000000000005,True,N+1
post,2028-02-01 15:00:00,3,1200,761.02,438.98,True,N+1
